family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation,readout_mitigation_delta,z_score_vs_exact,readout_mitigated_z_score_vs_exact,half_chain_purity_reference,parity_survival_reference
dla_parity,dla_odd_signal,0001,10,,XX_q1q2,IXXI,IXXI,3,-0.2158203125,0.010533001098543906,-0.22002961627618814,0.010763975232011684,-0.32827991175757426,0.11245959925757426,0.11245959925757426,0.10825029548138612,0.10825029548138612,-0.004209303776188139,10.676880995780092,10.056720974185591,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,YY_q1q2,IYYI,IYYI,3,-0.19270833333333334,0.003105270837945787,-0.1962691060996827,0.0031790473308542146,-0.32827991175757426,0.13557157842424092,0.13557157842424092,0.13201080565789156,0.13201080565789156,-0.0035607727663493627,43.658535921435075,41.52527217089909,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,ZZ_q1q2,IZZI,IZZI,3,-0.18977864583333334,0.009166749896047348,-0.19660881957344947,0.009456373140066832,-0.36748346609107424,0.1777048202577409,0.1777048202577409,0.17087464651762477,0.17087464651762477,-0.00683017374011613,19.385804377008938,18.06978679739547,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,XX_q0q1,XXII,XXII,3,0.24609375,0.01772221040210443,0.25698147050145603,0.018556339432915233,-0.12445001747882631,0.37054376747882634,0.37054376747882634,0.38143148798028237,0.38143148798028237,0.010887720501456033,20.908439696372525,20.555319617817467,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,YY_q0q1,YYII,YYII,3,0.22981770833333334,0.009640034436823468,0.24003911244400433,0.010146344480667426,-0.12445001747882625,0.3542677258121596,0.3542677258121596,0.36448912992283056,0.36448912992283056,0.01022140411067099,36.74963280825125,35.92319683382704,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,ZZ_q0q1,ZZII,ZZII,3,0.24088541666666666,0.006337214301410087,0.2512817624538214,0.006767039280660577,0.5278795589413271,-0.28699414227466047,0.28699414227466047,-0.2765977964875057,0.2765977964875057,0.010396345787154732,-45.28711333161034,-40.874270861407666,0.6393284143740503,1.0000000000000053
fim_pair,fim_lambda0_reference,0011,4,0.0,XX_q2q3,IIXX,IIXX,3,0.09049479166666667,0.0071392292315954784,0.22577118091208356,0.014913670153111083,-0.03419429860362761,0.12468909027029429,0.12468909027029429,0.2599654795157112,0.2599654795157112,0.1352763892454169,17.46534341809175,17.431355048541207,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,YY_q2q3,IIYY,IIYY,3,0.0693359375,0.01044206701324573,0.1800158845179932,0.022409038845570998,-0.03419429860362761,0.1035302361036276,0.1035302361036276,0.2142101831216208,0.2142101831216208,0.11067994701799319,9.914726267538775,9.5590973177307,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,ZZ_q2q3,IIZZ,IIZZ,3,0.11393229166666667,0.006081231019618947,0.27227361725925125,0.012294385261902347,0.05831729946916957,0.055614992197497104,0.055614992197497104,0.21395631779008167,0.21395631779008167,0.15834132559258457,9.145351001807848,17.402766647722213,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,XX_q1q2,IXXI,IXXI,3,-0.08235677083333333,0.023976106547292052,-0.08340496937418933,0.024443437525244138,-0.0983733328239163,0.016016561990582975,0.016016561990582975,0.014968363449726976,0.014968363449726976,-0.001048198540855999,0.6680218057502728,0.6123673658530348,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,YY_q1q2,IYYI,IYYI,3,-0.07649739583333333,0.006081231019618947,-0.07772722108372299,0.006117566514818527,-0.0983733328239163,0.021875936990582975,0.021875936990582975,0.020646111740193318,0.020646111740193318,-0.0012298252503896573,3.597287608381918,3.3748896215811346,0.5000513647720345,1.0000000000000024
