family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
dla_parity,dla_even_signal,00000011,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.18815104166666666,0.006607351279356914,-0.0030188174864999168,0.03606566600062657,-0.17534356507607873,0.36349460674274536,0.36349460674274536,0.17232474758957883,0.17232474758957883
dla_parity,dla_even_signal,00000011,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.15299479166666666,0.0125737030702005,0.06639096096415613,0.016153294783716236,-0.17534356507607873,0.32833835674274536,0.32833835674274536,0.24173452604023488,0.24173452604023488
dla_parity,dla_even_signal,00000011,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.17903645833333334,0.003960131855662904,0.09248649857132721,0.015494619627372927,-0.17534356507607873,0.3543800234094121,0.3543800234094121,0.2678300636474059,0.2678300636474059
dla_parity,dla_even_signal,00000011,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.12825520833333334,0.006210541675891574,0.09875037522524589,0.016401650147577124,-0.17534356507607873,0.3035987734094121,0.3035987734094121,0.2740939403013246,0.2740939403013246
dla_parity,dla_even_signal,00000011,10,,XX_q3_q4,IIIXXIII,IIIXXIII,1,3,0.018229166666666668,0.007508178772572133,0.016995997545042912,0.007522483251152359,-0.09159719408372885,0.10982636075039552,0.10982636075039552,0.10859319162877176,0.10859319162877176
dla_parity,dla_even_signal,00000011,10,,XX_q3_q4,IIIXXIII,IIIXXIII,3,3,0.06640625,0.015502449088269086,0.06704658215554311,0.01622720392999608,-0.09159719408372885,0.15800344408372885,0.15800344408372885,0.15864377623927195,0.15864377623927195
dla_parity,dla_even_signal,00000011,10,,XX_q3_q4,IIIXXIII,IIIXXIII,5,3,0.016927083333333332,0.020339191864340248,0.015569189098809503,0.021388926968836465,-0.09159719408372885,0.10852427741706218,0.10852427741706218,0.10716638318253835,0.10716638318253835
dla_parity,dla_even_signal,00000011,10,,YY_q3_q4,IIIYYIII,IIIYYIII,1,3,0.001953125,0.013004547106405065,0.0030653956294593044,0.013572950530996787,-0.09159719408372885,0.09355031908372885,0.09355031908372885,0.09466258971318815,0.09466258971318815
dla_parity,dla_even_signal,00000011,10,,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,-0.018880208333333332,0.041113680739184755,-0.01969101822790557,0.043269572948577105,-0.09159719408372885,0.07271698575039552,0.07271698575039552,0.07190617585582328,0.07190617585582328
dla_parity,dla_even_signal,00000011,10,,YY_q3_q4,IIIYYIII,IIIYYIII,5,3,-0.030598958333333332,0.01673822933877922,-0.03219482618035975,0.017348072774986775,-0.09159719408372885,0.06099823575039552,0.06099823575039552,0.0594023679033691,0.0594023679033691
